Mahogany hall stomp;Louis Armstrong;
Melancholy;Louis Armstrong;
Muskrat ramble;Louis Armstrong;
My heart;Louis Armstrong;
New orleans stomp;Louis Armstrong;
Ole miss;Louis Armstrong;
Ory's creole trombone;Louis Armstrong;
Potato head blues;Louis Armstrong;
Rocking chair;Louis Armstrong;
Saint James infirmary;Louis Armstrong;
Savoy blues;Louis Armstrong;
Skid-dat-de dat;Louis Armstrong;
Struttin' with some barbecue;Louis Armstrong;
Sweet georgia brown;Louis Armstrong;
Tenderly;Louis Armstrong;
That's when i'll come back to;Louis Armstrong;
Tiger rag;Louis Armstrong;
When it's sleepy time down sou;Louis Armstrong;
When the saints go marchin'in;Louis Armstrong;
Wild man blues;Louis Armstrong;
Willie the weeper;Louis Armstrong;
You'll never walk alone;Louis Armstrong;
Amours.mp3;Louise Attaque;Louise Attaque
Arrache-moi.mp3;Louise Attaque;Louise Attaque
Crachez nos souhaits.mp3;Louise Attaque;Louise Attaque
Fatiguante.mp3;Louise Attaque;Louise Attaque
J't'emmène au vent.mp3;Louise Attaque;Louise Attaque
La brune.mp3;Louise Attaque;Louise Attaque
Léa.mp3;Louise Attaque;Louise Attaque
Les nuits parisiennes.mp3;Louise Attaque;Louise Attaque
L'imposture.mp3;Louise Attaque;Louise Attaque
Savoir.mp3;Louise Attaque;Louise Attaque
Tes yeux se moquent.mp3;Louise Attaque;Louise Attaque
Ton invitation.mp3;Louise Attaque;Louise Attaque
Toute cette histoire.mp3;Louise Attaque;Louise Attaque
Vous avez l'heure.mp3;Louise Attaque;Louise Attaque
Berlin;Lou Reed;Live USA
Heroin;Lou Reed;Live USA
I'm so free;Lou Reed;Live USA
I'm waiting for the man;Lou Reed;Live USA
Rock'n roll;Lou Reed;Live USA
Satellite of love;Lou Reed;Live USA
Sweet Jane;Lou Reed;Live USA
Vicious;Lou Reed;Live USA
Walk and talk it;Lou Reed;Live USA
Walk in the wild side;Lou Reed;Live USA
Adventurer;Lou Reed;Set the twilight reeling
Egg Cream;Lou Reed;Set the twilight reeling
Finish line;Lou Reed;Set the twilight reeling
Hang on to your emotions;Lou Reed;Set the twilight reeling
Hookywooky;Lou Reed;Set the twilight reeling
NYC man;Lou Reed;Set the twilight reeling
Riptide;Lou Reed;Set the twilight reeling
Set the twilight reeling;Lou Reed;Set the twilight reeling
Sex with your parents part II;Lou Reed;Set the twilight reeling
The proposition;Lou Reed;Set the twilight reeling
Trade in;Lou Reed;Set the twilight reeling
Allegro ma non troppo, un poco;Ludwig van Beethoven;Symphony No. 9 en ré mineur, o
Molto vivace;Ludwig van Beethoven;Symphony No. 9 en ré mineur, o
Adagio molto e cantabile;Ludwig van Beethoven;Symphony No. 9 en ré mineur, o
Finale - Presto;Ludwig van Beethoven;Symphony No. 9 en ré mineur, o
Devil in the bottle;Lynyrd Skynyrd;Southern Knights
Double trouble;Lynyrd Skynyrd;Southern Knights
Down south jukin';Lynyrd Skynyrd;Southern Knights
Free bird;Lynyrd Skynyrd;Southern Knights
Gimme three steps;Lynyrd Skynyrd;Southern Knights
I ain't the one;Lynyrd Skynyrd;Southern Knights
Saturday night special;Lynyrd Skynyrd;Southern Knights
Simple man;Lynyrd Skynyrd;Southern Knights
Sweet home alabama;Lynyrd Skynyrd;Southern Knights
T for Texas;Lynyrd Skynyrd;Southern Knights
That smell;Lynyrd Skynyrd;Southern Knights
What's your name;Lynyrd Skynyrd;Southern Knights
Workin' for MCA;Lynyrd Skynyrd;Southern Knights
2 minutes to midnight.mp3;Iron Maiden;Live at Donington
Afraid to shoot strangers.mp3;Iron Maiden;Live at Donington
Be quick or be dead.mp3;Iron Maiden;Live at Donington
Bring your daughter to the Sla;Iron Maiden;Live at Donington
Can I play with madness.mp3;Iron Maiden;Live at Donington
Fear of the dark.mp3;Iron Maiden;Live at Donington
From here to eternity.mp3;Iron Maiden;Live at Donington
Hallowed by the name.mp3;Iron Maiden;Live at Donington
Heaven can wait.mp3;Iron Maiden;Live at Donington
Iron maiden.mp3;Iron Maiden;Live at Donington
Running free.mp3;Iron Maiden;Live at Donington
Run to the hills.mp3;Iron Maiden;Live at Donington
Sanctuary.mp3;Iron Maiden;Live at Donington
Tailgunner.mp3;Iron Maiden;Live at Donington
The Clairvoyant.mp3;Iron Maiden;Live at Donington
The evil that men do.mp3;Iron Maiden;Live at Donington
The number of the beast.mp3;Iron Maiden;Live at Donington
The trooper.mp3;Iron Maiden;Live at Donington
Wasting love.mp3;Iron Maiden;Live at Donington
Wathchild.mp3;Iron Maiden;Live at Donington
La tribu de Dana;Manau;Panique Celtique
El sur;Mano Negra;Puta's fever
Guayaquil city;Mano Negra;Puta's fever
King kong five;Mano Negra;Puta's fever
La rançon du succès;Mano Negra;Puta's fever
Mad house;Mano Negra;Puta's fever
Magic dice;Mano Negra;Puta's fever
Mano negra;Mano Negra;Puta's fever
Pas assez de toi;Mano Negra;Puta's fever
Patchanka;Mano Negra;Puta's fever
Patchuko hop;Mano Negra;Puta's fever
Peligro;Mano Negra;Puta's fever
Rock'n roll ban;Mano Negra;Puta's fever
Roger cageot;Mano Negra;Puta's fever
Sidi h'bibi;Mano Negra;Puta's fever
Soledad;Mano Negra;Puta's fever
The devil's call;Mano Negra;Puta's fever
The rebel spell;Mano Negra;Puta's fever
Voodoo;Mano Negra;Puta's fever
The gods made heavy metal;Manowar;
A dix de mes disciples;Mc Solaar;Le tour de la question
Bouge de là;Mc Solaar;Le tour de la question
Caroline;Mc Solaar;Le tour de la question
Dakota;Mc Solaar;Le tour de la question
Galaktika;Mc Solaar;Le tour de la question
Gangster moderne;Mc Solaar;Le tour de la question
Illico presto;Mc Solaar;Le tour de la question
La 5ème saison;Mc Solaar;Le tour de la question
La concubine de l'hémoglobine;Mc Solaar;Le tour de la question
Les boys bandent;Mc Solaar;Le tour de la question
Les temps changent (final);Mc Solaar;Le tour de la question
Les temps changent;Mc Solaar;Le tour de la question
Nitro;Mc Solaar;Le tour de la question
Nouveau western;Mc Solaar;Le tour de la question
Obsolète;Mc Solaar;Le tour de la question
Onzième commandement;Mc Solaar;Le tour de la question
Paradisiaque;Mc Solaar;Le tour de la question
Protège-tibia;Mc Solaar;Le tour de la question
Quand le soleil devient froid;Mc Solaar;Le tour de la question
Qui sème le vent récolte le te;Mc Solaar;Le tour de la question
Séquelles;Mc Solaar;Le tour de la question
Tournicoti;Mc Solaar;Le tour de la question
Victime de la mode;Mc Solaar;Le tour de la question
Wonderbra;Mc Solaar;Le tour de la question
Zoom;Mc Solaar;Le tour de la question
Dakota;Mc Solaar;Paradisiaque
Daydreamin;Mc Solaar;Paradisiaque
Gangster moderne;Mc Solaar;Paradisiaque
Illico presto;Mc Solaar;Paradisiaque
Intro;Mc Solaar;Paradisiaque
Le 11e choc;Mc Solaar;Paradisiaque
Les boys bandent;Mc Solaar;Paradisiaque
Le sens de la vie;Mc Solaar;Paradisiaque
Les pensées sont des flowers;Mc Solaar;Paradisiaque
Les temps changent;Mc Solaar;Paradisiaque
Outro;Mc Solaar;Paradisiaque
Paradisiaque;Mc Solaar;Paradisiaque
Protège-tibia;Mc Solaar;Paradisiaque
Quand le soleil devient froid;Mc Solaar;Paradisiaque
Tournicoti;Mc Solaar;Paradisiaque
Wonderbra;Mc Solaar;Paradisiaque
Zoom;Mc Solaar;Paradisiaque
A dix de mes disciples;Mc Solaar;Prose Combat
A la claire fontaine;Mc Solaar;Prose Combat
Aubade;Mc Solaar;Prose Combat
Dévotion;Mc Solaar;Prose Combat
Dieu ait son âme;Mc Solaar;Prose Combat
La concubine de l'hémoglobine;Mc Solaar;Prose Combat
La fin justifie les moyens;Mc Solaar;Prose Combat
L'nmiaccd'htck72kpdp;Mc Solaar;Prose Combat
Nouveau western;Mc Solaar;Prose Combat
Obsolete;Mc Solaar;Prose Combat
Prose combat;Mc Solaar;Prose Combat
Relations humaines;Mc Solaar;Prose Combat
Séquelles;Mc Solaar;Prose Combat
Superstarr;Mc Solaar;Prose Combat
Temps mort;Mc Solaar;Prose Combat
fff;MegaDeth;Crypting Writings
Use The Man;MegaDeth;Crypting Writings
Battery;Metallica;S&M Disc 2
Bleeding Me;Metallica;S&M Disc 1
Devil's Dance;Metallica;S&M Disc 1
Enter Sandman;Metallica;S&M Disc 2
For Whom The Bell Tolls;Metallica;S&M Disc 2
Fuel;Metallica;S&M Disc 1
Hero Of The Day;Metallica;S&M Disc 1
- Human;Metallica;S&M Disc 2
Master of Puppets;Metallica;S&M Disc 1
No Leaf Clover;Metallica;S&M Disc 1
Nothing Else Matters;Metallica;S&M Disc 2
Of Wolf And Man;Metallica;S&M Disc 1
One;Metallica;S&M Disc 2
Outlaw Torn;Metallica;S&M Disc 2
Sad But True;Metallica;S&M Disc 2
The Call Of Ktulu;Metallica;S&M Disc 1
The Ecstasy of Gold;Metallica;S&M Disc 1
The Memory Remains;Metallica;S&M Disc 1
The Thing That Should Not Be;Metallica;S&M Disc 1
Until It Sleeps;Metallica;S&M Disc 2
Wherever I May Roam;Metallica;S&M Disc 2
Bluesy;Michel Fugain;Vivant
Ce soleil-là;Michel Fugain;Vivant
Chansons pour les demoiselles;Michel Fugain;Vivant
Chante;Michel Fugain;Vivant
Chaque jour de plus;Michel Fugain;Vivant
Comme un soleil;Michel Fugain;Vivant
Drôle de truc;Michel Fugain;Vivant
Fais comme l'oiseau;Michel Fugain;Vivant
Forteresse;Michel Fugain;Vivant
Je n'aurai pas le temps;Michel Fugain;Vivant
Je suis bien;Michel Fugain;Vivant
La belle histoire;Michel Fugain;Vivant
La fête;Michel Fugain;Vivant
Les acadiens;Michel Fugain;Vivant
Les années guitare;Michel Fugain;Vivant
Les cerises de Monsieur Clémen;Michel Fugain;Vivant
Les soirs d'été;Michel Fugain;Vivant
Les sud-américaines;Michel Fugain;Vivant
L'île;Michel Fugain;Vivant
Monsieur bip-bip;Michel Fugain;Vivant
Ne n'oublie pas;Michel Fugain;Vivant
Oh ma;Michel Fugain;Vivant
Papa;Michel Fugain;Vivant
Parlez-moi;Michel Fugain;Vivant
Ring a ding;Michel Fugain;Vivant
Rita,rita;Michel Fugain;Vivant
Version latine;Michel Fugain;Vivant
Viva la vida;Michel Fugain;Vivant
Aneurysm;Nirvana;1991
Even in his youth;Nirvana;1991
Smells like teen spirit;Nirvana;1991
Accenteur mouchet;Oiseaux des Jardins;Oiseaux des Jardins
Accenteur mouchet;Oiseaux des Jardins;Oiseaux des Jardins
Bergeronnette grise;Oiseaux des Jardins;Oiseaux des Jardins
Bergeronnette grise;Oiseaux des Jardins;Oiseaux des Jardins
Bouvreuil pivoine;Oiseaux des Jardins;Oiseaux des Jardins
Bruant jaune;Oiseaux des Jardins;Oiseaux des Jardins
Bruant zizi;Oiseaux des Jardins;Oiseaux des Jardins
Chardonneret élégant;Oiseaux des Jardins;Oiseaux des Jardins
Chouette chevêche;Oiseaux des Jardins;Oiseaux des Jardins
Chouette hulotte;Oiseaux des Jardins;Oiseaux des Jardins
Cochevis huppé;Oiseaux des Jardins;Oiseaux des Jardins
Corneille noire;Oiseaux des Jardins;Oiseaux des Jardins
Coucou gris;Oiseaux des Jardins;Oiseaux des Jardins
Effraie des clochers;Oiseaux des Jardins;Oiseaux des Jardins
Etourneau sansonnet;Oiseaux des Jardins;Oiseaux des Jardins
Faucon crécerelle;Oiseaux des Jardins;Oiseaux des Jardins
Fauvette à tête noire;Oiseaux des Jardins;Oiseaux des Jardins
Fauvette babillarde;Oiseaux des Jardins;Oiseaux des Jardins
Fauvette des jardins;Oiseaux des Jardins;Oiseaux des Jardins
Fauvette grissette;Oiseaux des Jardins;Oiseaux des Jardins
Fauvette mélanocéphale;Oiseaux des Jardins;Oiseaux des Jardins
Geai des chênes;Oiseaux des Jardins;Oiseaux des Jardins
Gobemouche gris;Oiseaux des Jardins;Oiseaux des Jardins
Grimpereau des jardins;Oiseaux des Jardins;Oiseaux des Jardins
Grive draine;Oiseaux des Jardins;Oiseaux des Jardins
Grive musicienne;Oiseaux des Jardins;Oiseaux des Jardins
Hirondelle de fenêtre;Oiseaux des Jardins;Oiseaux des Jardins
Hirondelle rustique;Oiseaux des Jardins;Oiseaux des Jardins
Hypolais polyglotte;Oiseaux des Jardins;Oiseaux des Jardins
Linotte mélodieuse;Oiseaux des Jardins;Oiseaux des Jardins
Loriot d'Europe;Oiseaux des Jardins;Oiseaux des Jardins
Martinet noir;Oiseaux des Jardins;Oiseaux des Jardins
Merle noir;Oiseaux des Jardins;Oiseaux des Jardins
Mésange à longue queue;Oiseaux des Jardins;Oiseaux des Jardins
Mésange bleue;Oiseaux des Jardins;Oiseaux des Jardins
Mésange charbonnière;Oiseaux des Jardins;Oiseaux des Jardins
Mésange huppée;Oiseaux des Jardins;Oiseaux des Jardins
Mésange noire;Oiseaux des Jardins;Oiseaux des Jardins
Mésange nonnette;Oiseaux des Jardins;Oiseaux des Jardins
Moineau domestique;Oiseaux des Jardins;Oiseaux des Jardins
Moineau friquet;Oiseaux des Jardins;Oiseaux des Jardins
Petit duc scops;Oiseaux des Jardins;Oiseaux des Jardins
Pic épeiche;Oiseaux des Jardins;Oiseaux des Jardins
Pic épeichette;Oiseaux des Jardins;Oiseaux des Jardins
Pic vert;Oiseaux des Jardins;Oiseaux des Jardins
Pie bavarde;Oiseaux des Jardins;Oiseaux des Jardins
Pie-grièche écorcheur;Oiseaux des Jardins;Oiseaux des Jardins
Pigeon ramier;Oiseaux des Jardins;Oiseaux des Jardins
Pinson des arbres;Oiseaux des Jardins;Oiseaux des Jardins
Pipit farlouse;Oiseaux des Jardins;Oiseaux des Jardins
Pouillot fitis;Oiseaux des Jardins;Oiseaux des Jardins
Pouillot véloce;Oiseaux des Jardins;Oiseaux des Jardins
Roitelet huppé;Oiseaux des Jardins;Oiseaux des Jardins
Rossignol philomèle;Oiseaux des Jardins;Oiseaux des Jardins
Rougegorge familier;Oiseaux des Jardins;Oiseaux des Jardins
Rougequeue à front blanc;Oiseaux des Jardins;Oiseaux des Jardins
Rougequeue noir;Oiseaux des Jardins;Oiseaux des Jardins
Serin cini;Oiseaux des Jardins;Oiseaux des Jardins
Sittelle torchepot;Oiseaux des Jardins;Oiseaux des Jardins
Tourterelle turque;Oiseaux des Jardins;Oiseaux des Jardins
Troglodyte mignon;Oiseaux des Jardins;Oiseaux des Jardins
Verdier d'Europe;Oiseaux des Jardins;Oiseaux des Jardins
Aujourd'hui c'est demain déjà.;Paul Personne;La route de la chance
Barjoland.mp3;Paul Personne;La route de la chance
Ca va rouler.mp3;Paul Personne;La route de la chance
Comme un étranger.mp3;Paul Personne;La route de la chance
Faut qu'ça bouge.mp3;Paul Personne;La route de la chance
Frankie et Johny.mp3;Paul Personne;La route de la chance
Jacky.mp3;Paul Personne;La route de la chance
J'prend l'bon côté.mp3;Paul Personne;La route de la chance
La chance.mp3;Paul Personne;La route de la chance
Laisse-moi faire c'que je veux;Paul Personne;La route de la chance
On s'dit tout.mp3;Paul Personne;La route de la chance
Perdant blues.mp3;Paul Personne;La route de la chance
Trop tard.mp3;Paul Personne;La route de la chance
Un mec comme toi.mp3;Paul Personne;La route de la chance
South Park Theme;Primus;
Du hast;Rammstein;Sehnsucht
Aeroplane;The Red Hot Chili Peppers;One hot minute
Coffee shop;The Red Hot Chili Peppers;One hot minute
Deep kick;The Red Hot Chili Peppers;One hot minute
Falling into grace;The Red Hot Chili Peppers;One hot minute
My friends;The Red Hot Chili Peppers;One hot minute
One big mob;The Red Hot Chili Peppers;One hot minute
One hot minute;The Red Hot Chili Peppers;One hot minute
Pea;The Red Hot Chili Peppers;One hot minute
Shallow be thy game;The Red Hot Chili Peppers;One hot minute
Tearjerker;The Red Hot Chili Peppers;One hot minute
Transcending;The Red Hot Chili Peppers;One hot minute
Walkabout;The Red Hot Chili Peppers;One hot minute
Warped;The Red Hot Chili Peppers;One hot minute
Ain't misbehavin';Reinhardt & Grappelli;
Are you in the mood;Reinhardt & Grappelli;
Believe it, beloved;Reinhardt & Grappelli;
Chasing shadows;Reinhardt & Grappelli;
Belong;R.E.M.;Out of time
Country feedback;R.E.M.;Out of time
Endgame;R.E.M.;Out of time
Half a world away;R.E.M.;Out of time
Losing my religion;R.E.M.;Out of time
Low;R.E.M.;Out of time
Me in honey;R.E.M.;Out of time
Near wild heaven;R.E.M.;Out of time
Radio song;R.E.M.;Out of time
Shiny happy people;R.E.M.;Out of time
Texarkana;R.E.M.;Out of time
Adios Zapata;Renaud;A la Belle de Mai
A la Belle de Mai;Renaud;A la Belle de Mai
C'est quand qu'on va où;Renaud;A la Belle de Mai
Cheveu blanc;Renaud;A la Belle de Mai
Devant les lavabos;Renaud;A la Belle de Mai
La ballade de Willy Brouillard;Renaud;A la Belle de Mai
La médaille;Renaud;A la Belle de Mai
Le petit chat est mort;Renaud;A la Belle de Mai
Le sirop de la rue;Renaud;A la Belle de Mai
Lolito Lolita;Renaud;A la Belle de Mai
Mon amoureux;Renaud;A la Belle de Mai
Son bleu;Renaud;A la Belle de Mai
Amoureux de Paname;Renaud;Amoureux de Paname
Camarade Bourgeois;Renaud;Amoureux de Paname
Ecoutez-moi les gavroches;Renaud;Amoureux de Paname
Greta;Renaud;Amoureux de Paname
Gueule d'aminche;Renaud;Amoureux de Paname
Hexagone;Renaud;Amoureux de Paname
La coupole;Renaud;Amoureux de Paname
La java sans joie;Renaud;Amoureux de Paname
La menthe à l'eau;Renaud;Amoureux de Paname
Le gringalet;Renaud;Amoureux de Paname
Petite fille des sombres rues;Renaud;Amoureux de Paname
Rita (Chanson d'Amour);Renaud;Amoureux de Paname
Société tu m'auras pas;Renaud;Amoureux de Paname
Baston;Renaud;Bobino 1980
Chanson pour Pierrot;Renaud;Bobino 1980
Dans mon HLM;Renaud;Bobino 1980
Germaine;Renaud;Bobino 1980
Hexagone;Renaud;Bobino 1980
It is not because you are;Renaud;Bobino 1980
La bande à Lucien;Renaud;Bobino 1980
La chanson du loubard;Renaud;Bobino 1980
La teigne;Renaud;Bobino 1980
La tire à Dédé;Renaud;Bobino 1980
L'auto-stoppeuse;Renaud;Bobino 1980
Les aventures 2 Gérard Lambert;Renaud;Bobino 1980
Les charognards;Renaud;Bobino 1980
Ma gonzesse;Renaud;Bobino 1980
Marche à l'ombre;Renaud;Bobino 1980
Mimi l'ennui;Renaud;Bobino 1980
Pourquoi d'abord;Renaud;Bobino 1980
Société tu m'auras pas;Renaud;Bobino 1980
C'est un mâle;Renaud;Chansons réalistes
C'est un mauvais garçon;Renaud;Chansons réalistes
Du gris;Renaud;Chansons réalistes
La butte rouge;Renaud;Chansons réalistes
La java;Renaud;Chansons réalistes
La jeune fille du métro;Renaud;Chansons réalistes
La plus bath des javas;Renaud;Chansons réalistes
Le P'tit Bal du samedi soir;Renaud;Chansons réalistes
Lézard;Renaud;Chansons réalistes
Rue Saint-Vincent;Renaud;Chansons réalistes
Tel qu'il est;Renaud;Chansons réalistes
Un chat qui miaule;Renaud;Chansons réalistes
Fallait pas;Renaud;
Adieu minette;Renaud;Laisse béton
Buffalo débile;Renaud;Laisse béton
Germaine;Renaud;Laisse béton
Je suis une bande de jeunes;Renaud;Laisse béton
Jojo le démago;Renaud;Laisse béton
La bande à Lucien;Renaud;Laisse béton
La boum;Renaud;Laisse béton
La chanson du loubard;Renaud;Laisse béton
Laisse béton;Renaud;Laisse béton
Le blues de la Porte d'Orléans;Renaud;Laisse béton
Les charognards;Renaud;Laisse béton
Mélusine;Renaud;Laisse béton
A quelle heure on arrive;Renaud;Laisse béton
Banlieue rouge;Renaud;Laisse béton
Etudiant-poil aux dents;Renaud;Laisse béton
J'ai raté télé-foot;Renaud;Laisse béton
La blanche;Renaud;Laisse béton
Le Père Noël noir;Renaud;Laisse béton
Le retour de Gérard Lambert;Renaud;Laisse béton
Manu;Renaud;Laisse béton
Mon beauf';Renaud;Laisse béton
Oscar;Renaud;Laisse béton
Soleil immonde;Renaud;Laisse béton
C'est mon dernier bal;Renaud;Ma gonzesse
Chanson pour Pierrot;Renaud;Ma gonzesse
Chtimi rock;Renaud;Ma gonzesse
J'ai la vie qui m'pique les ye;Renaud;Ma gonzesse
La tire à Dédé;Renaud;Ma gonzesse
Le tango de Massy-Palaiseau;Renaud;Ma gonzesse
Ma gonzesse;Renaud;Ma gonzesse
Peau aime;Renaud;Ma gonzesse
Salut manouche;Renaud;Ma gonzesse
Sans dec';Renaud;Ma gonzesse
500 connards s la ligne départ;Renaud;Marchand de cailloux
C'est pas du pipeau;Renaud;Marchand de cailloux
Dans ton sac;Renaud;Marchand de cailloux
Je cruel;Renaud;Marchand de cailloux
La ballade nord-irlandaise;Renaud;Marchand de cailloux
L'aquarium;Renaud;Marchand de cailloux
Les dimanches à la con;Renaud;Marchand de cailloux
Le tango des élus;Renaud;Marchand de cailloux
Ma chanson leur a pas plu;Renaud;Marchand de cailloux
Marchand de cailloux;Renaud;Marchand de cailloux
Olé;Renaud;Marchand de cailloux
P'tit voleur;Renaud;Marchand de cailloux
Tant qu'il y aura des ombres;Renaud;Marchand de cailloux
Tonton;Renaud;Marchand de cailloux
Baston;Renaud;Marche à l'ombre
Dans mon HLM;Renaud;Marche à l'ombre
It is not because you are;Renaud;Marche à l'ombre
La teigne;Renaud;Marche à l'ombre
L'auto-stoppeuse;Renaud;Marche à l'ombre
Les aventures 2 Gérard Lambert;Renaud;Marche à l'ombre
Marche à l'ombre;Renaud;Marche à l'ombre
Mimi l'ennui;Renaud;Marche à l'ombre
Ou c qu'j'ai mis mon flingue ?;Renaud;Marche à l'ombre
Pourquoi d'abord;Renaud;Marche à l'ombre
Baby-sitting blues;Renaud;Mistral gagnant
Fatigué;Renaud;Mistral gagnant
La pêche à la ligne;Renaud;Mistral gagnant
Le retour de la Pepette;Renaud;Mistral gagnant
Miss Maggie;Renaud;Mistral gagnant
Mistral gagnant;Renaud;Mistral gagnant
Morts les enfants;Renaud;Mistral gagnant
P'tite conne;Renaud;Mistral gagnant
Si t'es mon pote;Renaud;Mistral gagnant
Trois matelots;Renaud;Mistral gagnant
Tu vas au bal;Renaud;Mistral gagnant
Adios Zapata;Renaud;Paris-Provinces
A la Belle de Mai;Renaud;Paris-Provinces
C'est quand qu'on va où;Renaud;Paris-Provinces
Dans mon HLM;Renaud;Paris-Provinces
Déserteur;Renaud;Paris-Provinces
Dès que le vent soufflera;Renaud;Paris-Provinces
Deuxième génération;Renaud;Paris-Provinces
Doudou s'en fout;Renaud;Paris-Provinces
En cloque;Renaud;Paris-Provinces
Fatigué;Renaud;Paris-Provinces
Hexagone;Renaud;Paris-Provinces
Il pleut;Renaud;Paris-Provinces
Je suis un voyou;Renaud;Paris-Provinces
La ballade de Willy Brouillard;Renaud;Paris-Provinces
La chanson du loubard;Renaud;Paris-Provinces
La médaille;Renaud;Paris-Provinces
La pêche à la ligne;Renaud;Paris-Provinces
L'aquarium;Renaud;Paris-Provinces
La teigne;Renaud;Paris-Provinces
Le mauvais sujet repenti;Renaud;Paris-Provinces
Le petit chat est mort;Renaud;Paris-Provinces
Le pot-pourri;Renaud;Paris-Provinces
Le sirop de la rue;Renaud;Paris-Provinces
Marchand de cailloux;Renaud;Paris-Provinces
Marche à l'ombre;Renaud;Paris-Provinces
Mon amoureux;Renaud;Paris-Provinces
Morts les enfants;Renaud;Paris-Provinces
Socialiste;Renaud;Paris-Provinces
Son bleu;Renaud;Paris-Provinces
Allongés sous les vagues;Renaud;Putain de camion
Cent ans;Renaud;Putain de camion
Chanson dégueulasse;Renaud;Putain de camion
Il pleut;Renaud;Putain de camion
Jonathan;Renaud;Putain de camion
La mère à Titi;Renaud;Putain de camion
Me jette pas;Renaud;Putain de camion
Petite;Renaud;Putain de camion
Putain de camion;Renaud;Putain de camion
Rouge-gorge;Renaud;Putain de camion
Socialiste;Renaud;Putain de camion
Triviale poursuite;Renaud;Putain de camion
Adieu ch'terril d'rimbert;Renaud;Renaud cante el'Nord
Ch'méneu d'quévaux;Renaud;Renaud cante el'Nord
Dù qu'i sont;Renaud;Renaud cante el'Nord
El pinsionnée;Renaud;Renaud cante el'Nord
Eun' goutt' ed' jus;Renaud;Renaud cante el'Nord
I bot un d'mi;Renaud;Renaud cante el'Nord
Les molettes;Renaud;Renaud cante el'Nord
Les tomates;Renaud;Renaud cante el'Nord
Le tango du cachalot;Renaud;Renaud cante el'Nord
M'lampiste;Renaud;Renaud cante el'Nord
Tout in haut de ch'terril;Renaud;Renaud cante el'Nord
Y'in a qu'pour li;Renaud;Renaud cante el'Nord
Apéricube - Montrage de cubes;Richard Gotainer;Poil à la pub
Apéricube - Montrage de cubes;Richard Gotainer;Poil à la pub
Arthur Martin - Cavalcade;Richard Gotainer;Poil à la pub
Arthur Martin - Cavalcade;Richard Gotainer;Poil à la pub
Baby Dop - Doux, doux, doux;Richard Gotainer;Poil à la pub
Baby Dop - Doux, doux, doux;Richard Gotainer;Poil à la pub
Banga - Reggae;Richard Gotainer;Poil à la pub
Banga - Reggae;Richard Gotainer;Poil à la pub
Banga - Y'a des fruits;Richard Gotainer;Poil à la pub
Banga - Y'a des fruits;Richard Gotainer;Poil à la pub
Belle des champs - Tu baguena;Richard Gotainer;Poil à la pub
Belle des champs - Tu baguena;Richard Gotainer;Poil à la pub
Bénédicta - La mayo;Richard Gotainer;Poil à la pub
Benenuts - Crok et crak;Richard Gotainer;Poil à la pub
Benenuts - Crok et crak;Richard Gotainer;Poil à la pub
Bénédicta - La mayo;Richard Gotainer;Poil à la pub
BN - Le Quatre heure;Richard Gotainer;Poil à la pub
BN - Le Quatre heure;Richard Gotainer;Poil à la pub
Bonus Track;Richard Gotainer;Poil à la pub
Bonus Track;Richard Gotainer;Poil à la pub
Ch. Phildar - Thermoambiant;Richard Gotainer;Poil à la pub
Ch. Phildar - Thermoambiant;Richard Gotainer;Poil à la pub
Ch. Phildar - Mon homme;Richard Gotainer;Poil à la pub
Ch. Phildar - Mon homme;Richard Gotainer;Poil à la pub
Ch. Phildar - Bulletin météo;Richard Gotainer;Poil à la pub
Ch. Phildar - Bulletin météo;Richard Gotainer;Poil à la pub
Ch. Phildar - Panne de ch.;Richard Gotainer;Poil à la pub
Ch. Phildar - Panne de ch.;Richard Gotainer;Poil à la pub
Chupa Chups - Sucette en boule;Richard Gotainer;Poil à la pub
Chupa Chups - Sucette en boule;Richard Gotainer;Poil à la pub
Citroën 2cv- Blues de la deuch;Richard Gotainer;Poil à la pub
Citroën GS - Le bain habillé;Richard Gotainer;Poil à la pub
Citroën GS - Marcel;Richard Gotainer;Poil à la pub
Citroën GS - Georges, tu dors?;Richard Gotainer;Poil à la pub
Citroën GS - Fou rire;Richard Gotainer;Poil à la pub
Citroën 2cv- Blues de la deuch;Richard Gotainer;Poil à la pub
Citroën GS - Le bain habillé;Richard Gotainer;Poil à la pub
Citroën GS - Marcel;Richard Gotainer;Poil à la pub
Citroën GS - Georges, tu dors?;Richard Gotainer;Poil à la pub
Citroën GS - Fou rire;Richard Gotainer;Poil à la pub
Club Méditerranée - Flanerie;Richard Gotainer;Poil à la pub
Club Méditerranée - Flanerie;Richard Gotainer;Poil à la pub
Danette - On est tous;Richard Gotainer;Poil à la pub
Danette - On est tous;Richard Gotainer;Poil à la pub
Diego - Tartelette;Richard Gotainer;Poil à la pub
Diego - Tartelette;Richard Gotainer;Poil à la pub
Eram - Les grolles;Richard Gotainer;Poil à la pub
Eram - Les grolles;Richard Gotainer;Poil à la pub
Eram - Le mille pattes;Richard Gotainer;Poil à la pub
Eram - Le mille pattes;Richard Gotainer;Poil à la pub
Eram - Chaudière;Richard Gotainer;Poil à la pub
Eram - Chaudière;Richard Gotainer;Poil à la pub
Eram - Le foie de veau;Richard Gotainer;Poil à la pub
Eram - Le foie de veau;Richard Gotainer;Poil à la pub
